SMILES,MU
*O[Si](*)(C([2H])([2H])[2H])C([2H])([2H])[2H],1.198133833
*C(OC(F)(F)F)C(*)(F)F,1.42164148
*CC(*)NC=O,3.736639228
*C1=CC2=NC(*)=CC2=N1,0.011761526
*C1=CC2=CC(*)=NC2=N1,4.056345418
*CCOCO*,0.399546198
*CC(O)CO*,2.622914742
*CC(C=C)O*,1.779627811
*N[Si](*)(C)C,0.681988297
*CCCSS*,2.05426796
*C1CC(*)(C#N)C1,4.160157066
*CC(*)S(=O)(=O)O,4.183199972
*Sc1ccc(*)cc1,1.281555217
*OC(F)(C(*)(F)F)C(F)(F)F,1.222397794
*c1ccc(*)c(O)c1,1.336705893
*C1C=CC(*)N1,1.234704929
*/C=C(/*)c1cccs1,0.633205666
*/C=C/C(C#N)C*,3.91050915
*CC(*)(F)C(C)=O,3.930179589
*CC(*)c1nnn[nH]1,5.839058484
*OC(*)=C(C)C,1.573679218
*CC(*)P(=O)(O)O,1.215047863
*CCNS(*)(=O)=O,4.079445286
*CC(*)S(C)=O,4.105291057
*CC(*)CN,1.331418914
*C1CCOC1*,1.603960961
*C(C)C(*)[N+](=O)[O-],3.717251965
*/C=C/c1ccc(*)o1,0.685436781
*/C(Cl)=C(\Cl)C(Cl)(Cl)C(*)(Cl)Cl,0.509500771
*/C=C/c1ccc(*)s1,0.509597223
*Oc1cc(Cl)cc(Cl)c1*,2.343285858
*OC1=CC(=O)C(*)=CC1=O,1.986463182
*C#CC#Cc1ccc(*)s1,1.228124877
*OC(F)(F)OC(F)(F)C(*)(F)F,3.565031312
*Sc1ccc(*)cc1,1.281569473
*c1cc(SC)c(*)s1,1.637841485
*C(=O)N(*)CC=C,3.670104283
*C(=S)N(*)CC=C,4.698740713
*c1ccc(*)n1C,2.218271837
*N/C(C)=C/C(*)=O,5.101346567
*Sc1c(F)c(F)c(*)c(F)c1F,0.947167629
*c1cc(C)c(*)[nH]1,1.776068026
*Nc1ccc(*)nc1,3.468831956
*O[Si](*)(C)C=C,1.362727512
*O[Si](*)(C)C=C,1.362727487
*CCN(*)C,0.974458241
*N=P(Cl)(Cl)N=P(Cl)(Cl)/N=S(/*)Cl,4.824992151
*CC(=O)C(*)C,2.810141712
*NC(CO)C(*)=O,2.689674361
*CC(*)C[SiH3],0.886524511
*CCCS(*)=O,3.969839353
*CC(*)OC(C)=O,1.710771325
*CC(*)OC(=O)C(F)(F)F,3.15768089
*CC(*)(C)C(=O)O,1.536015799
*CC(*)OC(=O)CCl,2.023268247
*CC(*)C(=O)OCF,2.40633881
*CC(*)(Cl)C(=O)OC,2.282409718
*C(*)C(=O)OCC,1.705120453
*CC(*)(F)C(=O)OC,0.75854634
*CC(*)C(F)(F)C(F)(F)F,2.33560029
*CCC(F)(F)C(*)(F)Cl,2.843782203
*CCC(F)(F)C(*)(F)F,0.781105861
*CC(*)CC(F)(F)F,2.407087223
*c1ccc2oc(*)nc2c1,1.273804658
*CC(C[N-][N+]#N)O*,1.834118817
*c1ccc2nc(*)sc2c1,1.26786562
*CCCC(=O)O*,1.72900718
*CCOC(=O)C(=O)O*,0.947539944
*OC(C)CC(*)=O,1.435602922
*CC(C)C(=O)O*,1.534058785
*OC(C)(C)C(*)=O,2.845783641
*OC(CCl)CC(*)=O,3.761877576
*C[Si](*)(C)C,0.533566388
*OC(CC(*)=O)C(Cl)(Cl)Cl,2.989626766
*C([2H])([2H])C(*)(C([2H])([2H])[2H])C([2H])([2H])[2H],0.132035647
*N=P(*)(OC)OC,0.436954142
*c1nnc(C2CC2*)o1,3.837750561
*c1ccc2nc(*)oc2c1,1.277866717
*OC(CC(*)=O)C(Cl)Cl,2.405020318
*/C=C(/*)C(=O)CC,2.555600079
*CC(*)OC(=O)C(Cl)(Cl)Cl,2.920037677
*CC(*)C(=O)OC([2H])([2H])[2H],1.647343171
*CCCC(*)Cl,2.218488842
*OC(CC)C(*)=O,2.898430211
*C1C=C(C)C(*)S1,2.179992117
*c1cc(CC(=O)Cl)c(*)s1,2.645839576
*Nc1ccc(*)cc1,1.855244239
*CC(Cl)C(Cl)C(*)Cl,1.858143978
*C(=O)OC1=NCCN1*,3.463635674
*/N=C1\C=CC(*)C=C1Cl,4.606731452
*CC1(*)CC(=O)OC1=O,4.555201712
*/N=C(/*)c1cccnc1,2.666495764
*/N=C(/*)c1ccncc1,0.380910804
*C(F)(F)C1(*)OC(F)(F)C(F)(F)O1,0.654791909
*c1cnc(*)c(C)c1,2.415856947
*ON(C(F)(F)F)C(F)(Cl)C(*)(F)F,2.312482154
*c1cc(C)c(*)cn1,2.643379677
*NC1=CC(=O)C(*)=CC1=O,2.643331226
*Nc1c(Cl)cc(*)cc1Cl,0.224225461
*Nc1c([2H])c([2H])c(*)c([2H])c1[2H],1.853751956
*Nc1cnc(*)c(O)c1,4.851663857
*Nc1cc(F)c(*)cc1F,1.741157803
*C(C)C(*)OC,1.187031688
*CC(*)(C)OC,1.26237191
*CC(*)SCC,1.73711667
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,2.08950376
*CC(*)OCCCl,2.873302006
*CC(*)OCC(F)(F)F,3.172738937
*C(F)(F)C1(F)C(F)(F)C(*)(F)C1(F)F,1.954195034
*/C=C/C(C)C*,0.366965664
*/C=C/C(C)C*,0.366965758
*CC(*)/C=C/C,0.086266626
*OC(*)CCC,1.598947743
*OC(*)C(C)C,1.66495049
*CC(CC)O*,1.547351968
*CC(C)(CCl)O*,1.767780587
*OC(C)C(*)C,1.583634283
*CCCCO*,1.555125433
*OC(F)(F)C(F)(F)C(F)(F)C(*)(F)F,2.78913517
*CCC(C)O*,1.620217014
*CC(C)CO*,1.475698127
*CC(CC(Cl)(Cl)Cl)O*,3.000197816
*OC(CCl)C(*)CCl,1.450335905
*CCOCC(=O)O*,1.687691044
*CC(CCl)(CCl)O*,1.232097184
*SC(C)C(*)C,1.807017847
*CC(C)(C)S*,1.795356797
*CCC(C)S*,1.876881377
*CCCCS*,1.792851794
*CC(CC)S*,1.858805928
*Oc1cccc(C(*)=O)c1,3.884687499
*Oc1ccc(C(*)=O)cc1,3.003814754
*C(=O)C(O)c1ccc(*)s1,2.471680844
*CCCC(=O)N*,3.541751073
*NC(C)CC(*)=O,2.335373612
*CCC(=O)N(*)C,3.664141004
*CC(C)C(=O)N*,3.66154155
*CCN(*)C(C)=O,3.589586619
*O[Si](*)(C)CC,1.267606833
*C(O)C(*)(C)C,1.630899817
*CC(*)OC(=O)OC([2H])([2H])[2H],0.393969283
*CCN(*)C(=O)C(Cl)Cl,2.831028408
*/C=C(/*)CCC,0.403147651
*CC(*)OCC(=O)O,1.389084263
*CC(*)C(=O)NC,3.663411237
*CC/C(C)=C(/*)Cl,2.131874738
*/C=C/C(*)(C)C,0.369550754
*c1sc(*)c2c1OCCO2,2.086497182
*CCCC(*)C#N,3.899339308
*C1CC(*)OC(O)O1,2.884335768
*c1cc(CC)c(*)s1,0.861912429
*/C(=C(\[2H])C([2H])([2H])C(*)([2H])[2H])C([2H])([2H])[2H],0.228341769
*CCN(*)C(=O)C(Cl)(Cl)Cl,3.680737236
*c1cc2sc(*)c(C)c2s1,0.443982102
*c1sc(*)c(C)c1C,1.212708853
*c1cc2sc3cc(*)sc3c2s1,0.395435602
*c1ccc([SiH](*)C)s1,0.741816341
*c1cc(CC(=O)O)c(*)s1,1.601255108
*OC(C=C)CC(*)=O,2.696465423
*C(=S)N(*)CCC,5.432432806
*C(=O)N(*)CCC,3.712855072
*CC(=O)NCC(=O)O*,4.4589067
*CCCN(*)C=O,3.685513478
*CCCOC(=O)O*,0.643849183
*OC(C)COC(*)=O,3.271655179
*NC(C)(C)C(*)=O,2.780766973
*Nc1ccc(*)cc1O,1.035436152
*[SiH](*)c1ccccc1,0.900812441
*Oc1ccc(C(*)=O)cc1Cl,2.494378789
*/C=C/c1ccc(*)nc1,2.143511002
*[SiH2]c1ccc(*)cc1,0.903145405
*c1ccc(*)n1C(=O)NO,2.757389943
*/C=C/C=C/CC*,0.552666503
*CC(COC)O*,2.347092371
*CC1CC1CO*,1.549209496
*C1C=CC(*)CC1,0.2745205
*c1ccc(S(*)(=O)=O)cc1,5.186879228
*/C=C/C(C*)OC,1.155741176
*/C=C/C(C*)OC,1.155741237
*c1cc(C=O)cc(*)c1O,3.010744883
*c1cc(*)c(O)c(C=O)c1,4.018164656
*C/C=C/CS(*)(=O)=O,4.935994874
*CCS/C(=N\C)S*,3.099454476
*C(=O)N(*)c1ccccc1,3.371329825
*CNC(=O)CC(=O)N*,3.419766395
*C(=O)C1CCCN1*,3.439238585
*Nc1cccc(C(*)=O)c1,4.382965531
*Nc1ccc(C(*)=O)cc1,4.958851665
*/C(C)=C(/*)SCC,1.685251527
*CC(*)OCC(N)=O,3.70691255
*CC(*)C(=O)CC,2.615446224
*COCC(C)O*,1.894152865
*CCSCCO*,2.146351753
*C1C=C(C)C(*)C1,0.255011092
*OC1CCCC1*,1.660869494
*C(F)(F)C(*)(OC(F)(F)F)OC(F)(F)F,2.231378987
*Oc1ccc(OC(*)=O)cc1,1.657885032
*OS(=O)(=O)c1ccc(*)cc1,5.007253055
*C1CCOC1(*)C,1.67370122
*CC(O*)c1ccco1,1.995979785
*CC(CSC)O*,2.461379948
*CC(*)C(=O)NCO,3.14082752
*C#CC#Cc1cc2sc(*)cc2s1,1.144242967
*c1cc2c(s1)-c1sc(*)cc1C2=O,2.270475317
*OC(CC(*)=O)C1CO1,3.123886493
*Nc1c(Cl)cc(C(*)=O)cc1Cl,3.748897858
*CCN(*)C(=O)CO,3.056437277
*CCCNC(=O)O*,2.217339634
*NC(C=C)CC(*)=O,3.526014618
*N(C)[Si](*)(C)C,0.985769022
*CCc1cnc(*)cn1,0.571410074
*C(=S)N(*)c1ccccc1,4.283301863
*CCc1nnc(*)n1N,5.886666167
*c1nc2c(n1C)C(=O)N(*)C2=O,5.007398533
*C1=NC2=CC(*)C=CC2=C1,2.836008526
*c1[nH]c(*)c(C(=O)O)c1C,3.054525869
OCC(*)=C=C=C(*)CO,2.084630487
*O[Si](*)(C)CCC#N,3.457402243
*Cc1cccc(*)c1O,1.682272808
*Nc1ccc(*)cc1[N+](=O)[O-],4.493915091
*NC(CC(N)=O)C(*)=O,3.622364518
*CCN(*)CC,0.921178261
*C#CC#Cc1ccc(*)cc1,1.167435194
*CC(*)[SiH2]CC,0.85579281
*CCCN(*)C,1.0078385
*C(*)C(=O)OCCC,1.671085446
*CC(*)c1ccncc1,2.648812986
*CCSSCCO*,1.927218408
*C1C=CC(S(*)(=O)=O)C1,4.589391077
*CC(*)CCC(F)(F)F,2.518251454
*CCCCC(=O)O*,1.438999048
*CC1CC(*)OCO1,2.056093929
*CC(*)C(=O)OCC(F)(F)F,2.335264908
*CC(C)(C)C(=O)O*,1.542820236
*OC(CC)CC(*)=O,3.26355133
*CC(*)OC(=O)C(F)(F)C(F)(F)F,3.145825247
*CCCC(Cl)C(*)Cl,2.982749604
*CC(*)C(F)(F)C(F)(F)C(F)(F)F,2.337240047
*OC(C)COC(=O)C(*)=O,2.89645068
*CC(CCl)(CCl)C(=O)O*,1.254310951
*OC(C(*)=O)C(C)C,4.171130863
*C1OC(C(F)(F)F)(C(F)(F)F)OC1(*)F,3.423720433
*CCCOC(=O)C(=O)O*,0.92797719
*OC(CC(*)=O)C(C)(Cl)Cl,2.374401503
*CCCC(*)C,0.082979806
*C1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1(*)F,1.917876021
*/N=C(O)/N=C(\*)N=C(N)N,4.595876857
*/C=C/C1=C(O)C(O)=C(*)C1,1.103530847
*OC(=O)c1ccc(C(*)=O)cc1,3.276143222
*OC(=O)c1cccc(C(*)=O)c1,2.072911479
*/C=C(/*)c1cccc(C#C)n1,1.925925094
*C(=O)C1CC(O)CN1*,4.506440124
*CCC(*)OC(C)=O,1.686695337
*CCCCS(*)(=O)=O,4.606545581
*C(c1ccoc1)C(*)[N+](=O)[O-],3.899206958
*CC1CC(*)C(=O)OC1=O,5.327440679
*C(*)C(=O)OC(C)C,1.788243197
*CC(*)(CC(=O)O)C(=O)O,2.573695664
*C(C)C(*)C(=O)OC,1.796865536
*C([2H])([2H])C(*)(C(=O)OC([2H])([2H])[2H])C([2H])([2H])[2H],1.664125073
*CC(*)C(=O)NC(C)=O,5.915979467
*CC(*)C1=NCCN1,2.590296831
*OC1C=CC(*)CC1,1.900258372
*CCC(Cl)C(*)C,2.426546239
*CC(*)C(C)C(F)(F)F,2.296827934
*CCCC(*)(C)Cl,2.330447912
*CC(*)C(=O)OC(Cl)C(Cl)(Cl)Cl,2.351728787
*OC1CCCC(*)O1,2.250810645
*c1cccc(-c2nnc(*)o2)c1,3.510705207
*c1ccc(-c2nnc(*)o2)cc1,3.508014243
*CCCCC(=O)S*,3.488489462
*C1Oc2ccccc2C1*,1.627437816
*C(F)(F)C(F)(F)C(F)(F)C(*)(F)C(F)(F)F,2.534471724
*C(F)(F)CC(F)(F)C(*)(F)C(F)(F)F,1.906594762
*C(F)(F)C1(*)OC(F)(F)C(F)(C(F)(F)F)O1,2.816420997
*CCOC(=O)CC(=O)O*,2.079099987
*C1OCOC(C(*)(F)F)C1(F)F,2.049030353
*OC(C)(CC(*)=O)C(F)(F)F,1.756181197
*C(F)(F)C1(*)OC(F)(F)C(F)(C(F)(F)F)O1,2.816270338
*OC(C)C(=O)OCC(*)=O,3.878550064
*C(=O)N(*)C(C)C(C)=O,1.848463318
*C(=O)Nc1nc(C#N)c(*)n1C,6.61536132
*C(=O)Nc1nc(*)c(C#N)n1C,4.975708487
*c1nc(C)nc(N(*)C)n1,2.469981086
*N(C)[Si](*)(C)C=C,1.088103476
*/N=C1\C=CC(*)C=C1C,2.835802815
*Sc1ccccc1NC(*)=S,3.303131361
*Nc1ccc(*)cc1C(=O)O,3.198456295
*c1[nH]c(*)c2c1CCC2,1.527082215
*[Si](*)(C)CCC,0.734440524
*/C=C/c1ccc(*)n1C,2.180900823
*c1[nH]c2ccc(C#N)cc2c1*,7.08275772
*[Si](*)(CC)CC,0.760082043
*[Si](*)(C)CCC(F)(F)F,2.211314625
*NC(=S)Sc1cc(N)nc(*)n1,2.754078359
*NS(=O)Nc1cccc(*)n1,5.202053175
*CC(*)(F)C(=O)OCC,0.80259418
*CC(*)c1ccc(Cl)cc1,2.380412034
*C(C)C(*)OCC,1.212452637
*CC(*)c1ccc(F)cc1,1.863034928
*CC(*)OCCC,1.105070375
*CC(*)c1c(Cl)cccc1Cl,1.085143124
*CC(*)C(=O)OCC=C,1.73503932
*CC(*)(F)C(=O)OCC(F)(F)F,2.148299357
*CC(*)C(=O)OCCO,1.492532409
*/C=C/CCCC*,0.269140714
*C(F)(F)C(*)(F)c1c(F)c(F)c(F)c(F)c1F,2.253223622
*CC(*)(F)C(=O)OCC(Cl)(Cl)Cl,1.941075907
*CC(*)OC(F)(C(F)(F)F)C(F)(F)F,2.599442808
*CC(C)/C=C(/*)C,0.13315426
*OC(*)CCCC,1.761490554
*OC(C)(C)C(*)C,1.550234777
*CC(C)(C)CO*,1.516879643
*OC(*)CCC(=O)OC,2.787321886
*/C=C/C(C*)CC,0.398829676
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C1(F)F,0.471798093
*CC(CCl)(CCl)CO*,1.2790567
*CC(C)(C)CS*,1.639082557
*CC(O*)C(C)C,1.570645008
*CCCCCS*,1.814145592
*CC(S*)C(C)C,1.788486351
*/C=C/C(C*)(C(F)(F)F)C(F)(F)F,2.38991906
*/C(C)=C(/*)C(C)C,0.158443389
*O[Si](*)(CC)CC,1.173932786
*/C(C)=C(/*)CCC,0.080296162
*O[Si](*)(C)CCC,1.131909926
*/C=C(/*)C(C)(C)C,0.30146632
*CCC(C)CO*,1.699256875
*CCc1ccc(*)cc1,0.311808495
*CC(C)(C)C(=O)N*,3.517328268
*CCc1cccc(*)c1,0.303029071
*c1ccc(C(*)C)cc1,0.311777071
*/C=C(\C)C(C)C*,0.528176717
*C1CCCCC1*,0.015765805
*CC(C)/C=C(/*)C,0.13315327
*C(=O)N(*)CCCC,3.660875961
*CCN(*)C(=O)CC,3.463424752
*Cc1cccc(C(=O)O*)c1,2.243742315
*O[Si](*)(C)CCC(F)(F)F,3.729316362
*CC(*)CCCO,1.735403553
*NC(C(*)=O)C(C)C,2.819418592
*CCCN(*)C(C)=O,3.538314052
*CCOCCC(=O)O*,2.383274641
*CCc1ccc(*)c(Cl)c1,2.212049486
*CCOC(=O)/C=C/C(=O)O*,3.066905579
*CC(*)C(=O)NCC,3.48444252
*CCCCC(=O)N*,3.487224515
*N1CCOC1(*)CC,1.496587471
*CCc1cc(Cl)c(*)c(Cl)c1,2.395572614
*CCC1CC(=O)N(*)C1=O,2.077012142
*c1ccc([Si](*)(C)C)s1,0.957514776
*c1cc(C(=O)CC)c(*)[nH]1,3.993484914
*N=P(*)(CC)CC,3.434637587
*CC(*)OC(=O)CCC#N,4.426509849
*/C(Cl)=C(/*)CCCC,2.417693439
*c1[nH]c(*)c(OC)c1OC,2.964361726
*B1NBN(*)B(CC)N1,0.565767789
*C(=O)N(*)CC(C)C,3.537961108
*Cc1ccc(C(=O)O*)cc1,2.228512369
*NC(C)(C)CC(*)=O,3.755001725
*Nc1ccc(*)cc1OC,1.476058113
*CC(*)(C)C(=O)OCC#N,4.342164503
*CCC(O*)(C(F)(F)F)C(F)(F)F,0.907483834
*c1cccc([SiH](*)C)c1,0.841207067
*CC(*)C(=O)NCC(F)(F)F,3.359425212
*c1ccc([SiH](*)C)cc1,0.82981041
*[Si](*)(C)c1ccccc1,0.841451405
*Nc1ccc(*)cc1CO,1.319674277
*CC(CS(C)(=O)=O)O*,4.952061195
*c1cc(CC(=O)OC)c(*)s1,1.383207765
*/C=C(/*)c1ccc([N+](=O)[O-])cc1,4.773595875
*CC(*)OCC(=O)OC,1.619038929
*CC(=O)NC(C)C(=O)O*,2.460855004
*c1ccc(N2C(=O)N(*)C2=O)cc1,0.401396165
*NC(CC(*)=O)C(=O)OC,2.331642201
*CCN(*)C(=O)C(F)(F)C(F)(F)F,4.228928085
*c1ccc([Si](*)(C)Cl)cc1,2.7547405
*NC(CCC(*)=O)C(=O)O,2.984549183
*NC(C)C(C)C(*)=O,3.846233537
*NC(CC)CC(*)=O,4.063516063
*c1ccc2cc(*)ccc2c1,0.011761771
*c1ccc(*)n1CC(=O)NO,2.043358481
*CC(*)(C)c1ncncn1,0.737556928
*C/C=C/C(C)S(*)(=O)=O,4.464272648
*CC(*)OC(=O)OCC(Cl)(Cl)Cl,2.303623979
*c1[nH]c2cc([N+](=O)[O-])ccc2c1*,6.013487529
*CC(*)OC(=O)OCC(F)(F)F,2.111551972
*c1[nH]c2ccc([N+](=O)[O-])cc2c1*,7.076799977
*CCCCOCO*,2.647658986
*NC(CCC(=O)O)C(*)=O,3.322079781
*CC(COCC)O*,1.82225036
*c1ccc2ccc(*)cc2c1,0.013556682
*CCCCSCS*,2.697098221
*CC(C)(CO)CO*,2.944151375
*SC1CCCCC1*,1.968440788
*c1ccc(*)c2ccccc12,0.01132459
*c1cccc2c(*)cccc12,0.012557308
*SC1CCCC(*)C1,1.970413128
*NC(C)(CC)C(*)=O,1.886881356
*CC(*)OCCOC,1.647877547
*c1cc(C(F)(F)C(F)(F)C(F)(F)F)c(*)s1,2.561779837
*CC(*)c1ccc(C#N)cc1,5.094811276
*CCOCC(CCl)O*,1.148370234
*Oc1ccc(CC(*)=O)cc1,2.109773528
*CC(S*)c1ccccc1,1.660605616
*NC(COC(C)=O)C(*)=O,1.353100437
*CCC(=O)NCC(=O)N*,2.870397233
*CCCCCSS*,2.339251139
*OC(=O)CCCCC(*)=O,2.674405736
*c1cc2cccccc-2c1*,1.353223882
*CC(O*)C1CC(F)(F)C1(F)F,3.382889418
*/C=C(/*)c1nc2ccccc2[nH]1,3.343320759
*CC(*)(C)C(=O)OCC#C,1.444846258
*CCCCOC(=O)O*,0.920648915
*CCc1ccc(*)c(C#N)c1,4.784002612
*C(=O)NNC(=O)c1cnc(*)cn1,3.529438972
*/C=C(/*)c1cc(C)sc1C,0.102754265
*Sc1cc(C)c(*)cc1C,1.242337742
*C/C=C(\C)CS(*)(=O)=O,4.138420975
*Oc1ccc(/C=C/C(*)=O)cc1,4.21845536
*CC(*)c1cccc(O)c1,1.610007081
*CC(*)N1CCCC1=S,5.230845478
*C(=O)C(O)c1ccc(*)cc1,3.163993547
*CC(*)c1ccccc1O,1.688592593
*/C=C(/*)OCCCC,1.838458317
*/C=C(/*)c1cc(C(F)(F)F)sc1C(F)(F)F,2.051932964
*Cc1ccc(CO*)cc1,1.815238122
*CC(*)c1nc(N)nc(N)n1,1.736444102
*NC(CCSC)C(*)=O,1.929786125
*C1CC(C)(C)OC1*,1.59954265
*NC1CCCC1C(*)=O,3.694769023
*CC(CSCC)O*,2.349226646
*CCCCc1nnc(*)o1,3.645522609
*c1ccc([Si](*)(C)F)cc1,1.972206395
*CCOCCOC(=O)O*,1.212752333
*/C=C/c1ccc(*)c2occc12,0.680813163
*CC(*)C(=O)NCCO,2.923814775
*O[Si](*)(C)c1c(F)c(F)c(F)c(F)c1F,1.89307724
*c1sc(*)c2nc(C)c(C)nc12,1.100258572
*Cc1nc2cc3sc(*)nc3cc2s1,0.932664907
*CC(*)OC(=O)CC(C)=O,3.006878201
*/C=C/c1ccc(*)c2sccc12,0.589831905
*c1ccc([Si](*)(C)C=C)s1,0.835391219
*C(=O)c1ccc(N(*)C)cc1,5.803110381
*CC(*)C(=O)NC1CC1,3.349734996
*c1cc(-c2ccc(F)cc2)c(*)s1,1.237694552
*c1cc(-c2ccccc2)c(*)s1,0.522150528
*CCS/C(=N\CC)S*,1.479497951
*CC(C)CNC(=O)O*,2.194603944
*CCCCNC(=O)O*,2.236306581
*NC(Cc1c[nH]cn1)C(*)=O,6.670986982
*/C(=N\CC)N(*)CC,2.110865123
*/C=C(/*)c1cc(C(F)(F)F)oc1C(F)(F)F,3.179202755
*c1cc(CCS(=O)(=O)O)c(*)s1,4.050097115
*[Si](*)(OCC)OCC,1.259118946
*c1ccc(*)n1C(=O)OCC,2.069041873
*c1ccc(*)n1CC(=O)OC,3.384134996
*/C=C/c1ccc(*)c2c1C(=O)OC2=O,5.71335437
*CCN(*)C(=O)C1CC1,3.524100391
*O[Si](*)(C)c1ccccc1,0.935331458
*NC(C)C(=O)NCC(*)=O,1.238239293
*Nc1cccc(CC(*)=O)c1,0.910729329
*N=P(*)(C)c1ccccc1,4.040370861
*CC(=O)C1CCC(*)C1=O,2.72394308
*CCN(*)C(=O)c1cccs1,3.013899483
*Cc1cc(*)c(O)cc1C,1.720285491
*C1C=CC(S(*)(=O)=O)CC1,5.044989617
*C(=O)NNC(=O)c1ccc(*)nc1,1.50599279
*CC(*)c1cccc(C)n1,1.461229154
*CC(*)C(=O)c1ccccc1,2.786247527
*CC(*)c1ccc(C)nc1,2.080251674
*CC(*)C(=O)OCCC,1.694693131
*C(=O)NNC(=O)c1cccc(*)n1,3.171726836
*CC(*)C(=O)OC(C)C,1.702092031
*CC(*)OC(=O)c1cccnc1,0.714946188
*CC(*)OC(=O)c1ccncc1,2.625522476
*CC(*)C(=O)c1ccc(Cl)cc1,2.351601512
*/C=C(/*)C(=O)c1ccccc1,2.666293685
*CCSSSSCCO*,1.77620766
*C(c1ccccc1)C(*)[N+](=O)[O-],4.080288514
*CC(*)C(=O)OCC(F)(F)C(F)(F)F,1.732263461
*Nc1ccc(CC(*)=O)cc1,1.254821193
*CC(*)(C)C(=O)OCC(F)(F)F,2.477134072
*CC(*)C(=O)OC(C(F)(F)F)C(F)(F)F,2.420828373
*CC(COCC=C)O*,2.198024034
*CC(COCC=C)S*,2.707067182
*OC(=O)CCSCCC(*)=O,4.235491659
*CCOC(=O)CCC(=O)O*,3.237436404
*CC1CC(*)OC(C)O1,1.906049265
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,3.442750059
*CC(CO)(CO)CO*,2.5304293
*CCCCCC(=O)S*,3.422933317
*Cc1ccc(CSS*)cc1,2.304563606
*CC(C)(CC)C(=O)O*,1.596626564
*OC(CC)(CC)C(*)=O,2.950445097
*OC(CC(*)=O)C(C)C,1.866363148
*CC(*)C(=O)OC(F)(C(F)(F)Cl)C(F)(F)Cl,2.998961
*CCC[Si](*)(C)C,0.519004843
*CCCCOC(=O)C(=O)O*,0.948521177
*CCCOC(=O)CC(=O)O*,2.28889904
*CC(*)C(=O)OC(F)(C(F)(F)F)C(F)(F)Cl,3.268587239
*N=P(*)(OCC)OCC,1.331491017
*NNC(=S)c1ccc(C(*)=S)cc1,1.965152552
*CC(*)[Si](C)(C)C,0.04862166
*CCCC(*)CC,0.027298964
*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,1.348730313
*CC(*)c1ccc(O)c(O)c1,1.485672456
*CC(*)c1ccc([N+](=O)[O-])cc1,5.067308168
*CC(*)c1cc(O)ccc1O,2.990069776
*C(=O)NC1CCCC(*)O1,3.116602046
*CC(F)(F)CC(*)(C(F)(F)F)C(F)(F)F,3.23968842
*CCCCCS(*)(=O)=O,5.011418874
*/C=C/C(CN)C(*)C(=O)O,0.645144175
*CC(*)c1ccc(Cl)c([N+](=O)[O-])c1,5.353100768
*/C(SCC)=C(/*)SCC,2.284284076
*/C=C/C(CN)C(*)C(=O)O,0.650587887
*CC(*)S(=O)c1ccccc1,4.06295976
*CC(*)(CC(=O)OC)C(=O)O,2.296181285
*C(=O)OC1CCN(*)CC1,2.069398084
*CC(*)n1nnc2ccccc21,4.123716359
*C(*)C(=O)OC(C)(C)C,1.816457975
*CC(*)C(=O)SCCC,0.921994962
*/C=C(/*)CNS(=O)(=O)CC,4.066706986
*CC(*)C(=O)SC(C)C,0.845628765
*C([2H])([2H])C(*)(C(=O)OC([2H])([2H])C([2H])([2H])[2H])C([2H])([2H])[2H],1.650985862
*C(C)C(*)C(=O)OCC,1.539466454
*C1C=CC(C(*)(C)C)=C1,0.242263948
*CC(*)C(=O)NCP(=O)(O)O,3.63392907
*OC1CC(C)CC(*)O1,1.909146745
*COC1CCC(*)OC1,1.814294505
*c1cncc(-c2nnc(-c3nnc(*)o3)o2)n1,0.782264217
*/C=C/C1CC(*)C(C#N)C1,4.224338036
*/C=C/c1csc(-c2cc(*)cs2)c1,0.239965361
*c1cc2c(s1)-c1sc(*)cc1C2=C(C#N)C#N,5.145244718
*c1cc(OCCOC)c(*)s1,0.774908736
*C(F)(F)C1(*)OC(F)(C(F)(F)F)C(F)(C(F)(F)F)O1,2.54270911
*C#CC#Cc1ccc(-c2ccc(*)s2)s1,1.817892599
*CC(SS*)c1ccccc1,2.222358922
*OC(C)CCOC(=O)C(*)=O,1.655468381
*OC(CC(C)C)C(*)=O,3.323899075
*CCC(C)CC(=O)O*,1.274218575
*CCSC(=O)CCC(=O)S*,6.48887182
*NNC(=O)c1cccc(C(*)=O)c1,1.342384209
*NNC(=O)c1ccc(C(*)=O)cc1,1.185617322
*Nc1ccccc1/C=C/C(*)=O,4.192792138
*Nc1cccc(/C=C/C(*)=O)c1,4.61954291
*Nc1ccc(/C=C/C(*)=O)cc1,6.123795823
*ON(C(F)(F)F)C(F)(F)C(*)(F)SC(F)(F)F,1.378976256
*c1[nH]c(*)c2c1CCCC2,1.578007469
*[Si](*)(C)CCCC,0.810825897
*c1cc(-c2ccccc2)c(*)[nH]1,2.460695339
*c1ccc(-c2ccc(*)nc2)cn1,1.371439605
*CCc1cc(O)c(*)cc1O,0.574986659
*Nc1ccc(*)cc1CC,1.547503925
*CC(O)C(O)COC(=O)O*,2.319074417
*c1ccc([Si](*)(C)C#C)cc1,0.742246091
*c1cc(OC)c(*)cc1OC,2.330745088
