SMILES,TG
*CC(*)(CC(=O)OCCCc1ccccc1)C(=O)OCCCc1ccccc1,265.15
*CC(*)C(=O)Oc1ccc(Cl)cc1,603.15
*CC(*)(C)C(=O)Oc1ccc(C#N)cc1,428.15
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,205.15
*CC(*)C(=O)OCCC(C)OC,217.15
*CC(*)(C)C(=O)OC1CCC(C(C)(C)C)CC1,373.15
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,285.65
*CC(*)(C)C(=O)OCC(C)(C)C,311.15
*CC(*)(C)C(=O)Oc1ccc(C(C)(C)C)cc1,364.15
*CC(*)(CC(=O)OC)C(=O)OC,368.15
*C(*)C(=O)OCC,286.65
*C(*)C(=O)OC,358.9
*C(*)C(=O)OCCC,258.15
*CC(*)C(=O)Oc1ccc(C(=O)O)cc1,398.15
*CC(*)(C)C(N)=O,361.85
*C1C(=O)N(C2CCCCC2)C(=O)C1*,505.15
*CC(*)(CC(=O)OCCCCC)C(=O)OCCCCC,275.15
*CC(*)(CC(=O)OCCCCCC)C(=O)OCCCCCC,266.15
*CC(*)(CC(=O)OCCC)C(=O)OCCC,319.65
*CC(*)(C#N)C(=O)OCC,388.15
*CC(*)C(=O)OCCO,293.85
*CC(*)(C)C(=O)Oc1ccc(C)cc1C,382.15
*CC(*)(C)C(=O)Oc1cc(C)cc(C)c1,379.15
*CC(*)(C#N)C(=O)OCCCCCC,359.15
*CC(*)(C)C(=O)OCC1CO1,341.65
*CC(*)(C)C(=O)OCCN(CC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,399.15
*CC(*)C(=O)OCCN(CC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,375.15
*CC(*)C(=O)OCCCCCC(=O)Oc1ccc(-c2ccc(C#N)cc2)cc1,311.15
*CCCC(*)(C)C(=O)O,405.15
*CC(*)(C)C(=O)NC(=O)Oc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,455.15
*CC(*)(C)C(=O)NC(=O)OCCOc1ccc(S(=O)(=O)c2ccc(OCCO)cc2)cc1,404.15
*CC(*)(C)C(=O)NC(=O)OC(C)COc1ccc(S(=O)(=O)c2ccc(OCC(C)O)cc2)cc1,346.15
*CC(*)(C)C(=O)NC(=O)Oc1c(Br)cc(S(=O)(=O)c2cc(Br)c(O)c(Br)c2)cc1Br,389.15
*CC(*)(C)C(=O)NC(=O)OCCOc1c(Br)cc(S(=O)(=O)c2cc(Br)c(OCCO)c(Br)c2)cc1Br,383.15
*CC(*)(C)C(=O)NC(=O)OC(C)COc1c(Br)cc(S(=O)(=O)c2cc(Br)c(OCC(C)O)c(Br)c2)cc1Br,318.15
*CC(*)(C)C(=O)OCCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,365.15
*CC(*)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,292.65
*CC(*)(C)C(=O)OCCCCn1c2ccccc2c2ccccc21,332.35
*CC(*)C(=O)OCCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,318.75
*CC(*)C(=O)OCCCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,309.85
*CC(*)C(=O)OCCCCCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,308.95
*CC(*)C(=O)NCCCCCC(=O)O,341.15
*CC(*)C(=O)OCc1c(Br)c(Br)c(Br)c(Br)c1Br,454.15
*CC(*)(CCC(C)C(=O)OC)C(=O)OC,307.15
*CC(*)C(=O)O[Na],387.55
*CCC(C(=O)OC)C(*)C(=O)OC,304.35
*CC(*)(C)C(=O)OCC#C,331.15
*CC(*)(C#N)C(=O)OCC(C)C,324.15
*CC(*)(C#N)C(=O)OC(C)C,339.15
*CC(*)(C#N)C(=O)OCCCCCCC,375.15
*CC(*)C(=O)OC1CCCCCCCCCCC1,310.15
*CC(*)F,314.15
*CC(*)Cl,353.15
*CC(*)(F)F,238.75
*CC(*)(Cl)Cl,256.65
*C(F)C(*)(F)F,304.6
*C(*)(F)F,393.15
*C(F)(F)C(*)(F)Cl,325.25
*CC/C=C(/*)Cl,228.15
*C(*)F,375.15
*CC(*)(F)C(F)(F)F,322.15
*C(F)(F)C(*)(F)C(F)(F)F,431.65
*CC(*)C(F)(F)F,302.65
*CC(*)C(F)(F)C(F)(F)F,314.15
*CC(*)C(F)(F)C(F)(F)C(F)(F)F,331.15
*CCC(F)(F)C(*)(F)F,165.15
*CC(F)(F)CC(*)(C(F)(F)F)C(F)(F)F,405.15
*CCCCCCCCC(Cl)C(*)Cl,243.15
*CCCCCCCCCCC(Cl)C(*)Cl,241.15
*CCCC(Cl)C(*)Cl,315.15
*CC(F)(F)/C(F)=C(/*)Cl,256.15
*/C=C(\F)C(F)(F)C*,238.15
*/C(F)=C(\F)C(F)(C(*)(F)F)C(F)(F)F,270.15
*C(*)(F)Cl,350.15
*C(F)(F)C(*)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,505.65
*CC(*)CCI,343.15
*CC(*)CCCCCCCCCI,267.15
*CC(*)CCCI,303.15
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(Cl)C1(F)F,420.15
*C(F)(F)C1(F)C(F)(F)C(*)(F)C1(F)F,395.15
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(F)C1(F)F,374.15
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C1(F)F,390.15
*CCCCCC(Cl)C(*)Cl,256.15
*CCC(Cl)C(*)Cl,343.15
*CC/C=C(/*)C,215.15
*CC/C=C(/*)C,208.15
*/C=C/C(C)C*,213.15
*/C=C/C(C)C*,238.15
*CC/C(C)=C(/*)C,285.15
*CC/C(C)=C(/*)C,277.15
*C1C=CC(*)CC1,398.65
*CC/C=C(/*)Cl,253.15
*CC(*)C=C,266.15
*CC/C=C(/*)CCCCCCCCCC,220.15
*CC/C=C(/*)C(C)(C)C,293.15
*CC/C=C(/*)C,206.15
*CO*,202.15
*OC(*)C,253.65
*OC(*)CCC,232.15
*CCO*,217.15
*CC(C)O*,202.95
*CC(CCl)O*,249.85
*CC(CBr)O*,259.15
*CC(CC)O*,201.65
*CC(COC)O*,211.15
*CC(C)(C)O*,313.65
*CC(CCCC)O*,204.15
*CC(O*)C(C)(C)C,314.15
*CC(COCC)O*,212.15
*CC(COCC=C)O*,197.65
*CC(COCCCC)O*,194.15
*CC(CCCCCC)O*,206.15
*CC(COCCCCCC)O*,187.65
*CC(O*)c1ccccc1,307.15
*CC(COc1ccccc1)O*,315.15
*OC(F)(F)C(*)(F)F,225.15
*CCCO*,199.55
*CC(C)(C)CO*,223.15
*CC(CO)(CO)CO*,372.15
*CC(CCl)(CCl)CO*,279.65
*CCCCO*,193.15
*CCCCCCCCO*,260.15
*Oc1ccc(*)cc1,358.15
*Oc1cccc(*)c1,326.15
*Oc1c(C)cc(*)cc1C,485.15
*Oc1c(C)cc(*)cc1C(C)CCC,373.15
*Oc1c(C)cc(*)cc1C(C)CCCC,358.15
*Oc1c(OC)cc(*)cc1OC,447.25
*Oc1c(-c2ccccc2)cc(*)cc1-c1ccccc1,493.15
*CCOCO*,209.15
*CCCCOCO*,189.15
*CCCCCOCO*,193.15
*CCCCSSCCCCO*,197.15
*CCCCSSCCCCOCO*,197.15
*CCSSCCOCO*,215.65
*CCSSCCO*,220.15
*CCSSSSCCO*,233.15
*CCOCCOC(=O)CCCCCCCC(=O)O*,202.15
*CCOCCOC(=O)CCCCCCCCC(=O)O*,198.65
*C(=O)OCCOC(=O)c1ccc(*)o1,362.1
*OC(C)COCC(C)OC(=O)c1ccccc1C(*)=O,298.15
*CCOCCOC(=O)c1cccc(C(=O)O*)c1,289.15
*CCOC(=O)c1ccc(O*)cc1,357.15
*Oc1ccc(C(=O)OCCOC(=O)c2ccc(*)cc2)cc1,347.15
*CCCCOc1ccc(C(=O)OCCOC(=O)c2ccc(O*)cc2)cc1,326.15
*Oc1ccc(C(=O)OCCCCCOC(=O)c2ccc(*)cc2)cc1,299.15
*Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(*)cc2)cc1,288.15
*CC(=O)NCCCCCCNC(=O)CO*,283.15
*CCCNC(=O)CCCCC(=O)NCCCO*,307.15
*CC(=O)NCCCCCCNC(=O)Cc1ccc(O*)cc1,342.65
*CC(=O)NCCCCCCNC(=O)CCc1ccc(O*)cc1,345.15
*CC(=O)NCCCCCCNC(=O)COc1ccc(O*)cc1,340.15
*CCCNC(=O)c1ccc(C(=O)NCCCO*)cc1,345.15
*CCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,343.15
*CCC(=O)NCc1cc(C)c(CNC(=O)CCO*)cc1C,353.15
*Oc1ccc(C(=O)NCC(C)(C)CCCNC(=O)c2ccc(*)cc2)cc1,428.15
*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(*)cc3)c2)cc1,537.15
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(*)cc3)cc2)cc1,513.65
*CCOCCOC(=O)NCCCCCCNC(=O)O*,290.15
*CCOCCOCCOC(=O)NCCCCCCNC(=O)O*,266.65
*CC(=O)OC(=O)COc1ccc(O*)cc1,343.15
*COc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,357.15
*CCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,318.15
*CCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,326.15
*CCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,368.15
*CCCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,293.15
*CCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,318.15
*CCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,326.15
*CCCCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,334.15
*CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,320.15
*COCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,330.15
*CCOCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,314.15
*CC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,378.15
*Oc1ccc(Oc2ccc(OC(*)=O)cc2)cc1,391.15
*c1ccc(-c2ccc3nc(Oc4cc(-c5ccccc5)c5cc(*)ccc5n4)cc(-c4ccccc4)c3c2)cc1,573.15
*c1ccc(-c2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc(*)ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,581.15
*c1ccc(Oc2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc(*)ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,541.65
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(*)nn3)cc2)cc1,453.15
*c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,579.15
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc(Oc2ccc([Si](*)(C)C)cc2)cc1,208.15
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc(Oc2ccc([Si](*)(C)C)cc2)cc1,221.15
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc(Oc2ccc([Si](*)(C)C)cc2)cc1,236.15
*Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,498.15
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,459.15
*CCOCCOC(=O)c1ccccc1C(=O)O*,223.15
*OC(*)CCCCCC,157.15
*CCOCCOC(=O)C(=O)O*,245.15
*CCOCCOC(=O)CC(=O)O*,231.65
*CCOCCOC(=O)C(C)C(=O)O*,244.15
*CCOCCOC(=O)C(CCC)C(=O)O*,235.15
*CCOCCOC(=O)C(CCCCC)C(=O)O*,226.15
*CCOCCOC(=O)C(CCCCCCC)C(=O)O*,215.15
*CCOCCOC(=O)C(CCCCCCCCC)C(=O)O*,214.15
*CCOCCOC(=O)CCC(=O)O*,234.95
*CCOCCOC(=O)CCCC(=O)O*,218.15
*CCOCCOC(=O)CCCCC(=O)O*,222.15
*CCOCCOC(=O)CCCCCC(=O)O*,231.65
*CCOCCOC(=O)CCCCCCC(=O)O*,207.15
*CCOCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,205.15
*CCOC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)O*)cc2)cc1,368.15
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc(*)cnc6c5)cc4n3)cc2)cc1,553.15
*c1ccc(Oc2ccc(Oc3ccc(-c4cnc5ccc(-c6ccc7ncc(*)nc7c6)cc5n4)cc3)cc2)cc1,508.15
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5cnc6ccc(-c7ccc8ncc(*)nc8c7)cc6n5)cc4)cc3)cc2)cc1,489.15
*c1ccc(-c2cnc3ccc(Oc4ccc5ncc(*)nc5c4)cc3n2)cc1,579.15
*c1ccc(Oc2ccc(-c3cnc4ccc(Oc5ccc6nc(*)cnc6c5)cc4n3)cc2)cc1,543.15
*c1ccc(-c2nc3cc(Oc4ccc5nc(-c6ccccc6)c(*)nc5c4)ccc3nc2-c2ccccc2)cc1,577.15
*c1cccc(-c2nc3cc(Oc4ccc5nc(-c6ccccc6)c(*)nc5c4)ccc3nc2-c2ccccc2)c1,543.15
*Oc1ccc(Oc2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,423.65
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(Cc4ccc(*)cc4)cc3)cc2)cc1,462.7
*C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(Oc4ccc(-c5nc6cc(*)ccc6nc5-c5ccccc5)cc4)cc3)nc2c1,544.15
*c1ccc(Oc2ccc(-c3nc4cc(S(=O)(=O)c5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,563.15
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5cnc6ccc(-c7ccc8nc(*)cnc8c7)cc6n5)cc4)cc3)cc2)cc1,489.15
*c1ccc(Oc2ccc(Oc3ccc(-c4cnc5ccc(-c6ccc7nc(*)cnc7c6)cc5n4)cc3)cc2)cc1,508.15
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6ncc(*)nc6c5)cc4n3)cc2)cc1,578.15
*c1ccc(-c2cnc3cc(Oc4ccc5nc(*)cnc5c4)ccc3n2)cc1,579.15
*c1ccc(Oc2ccc(-c3cnc4cc5nc(*)cnc5cc4n3)cc2)cc1,626.15
*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,536.15
*c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,573.15
*c1cccc(-c2nc3ccc(Oc4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)c1,543.15
*c1ccc(-c2nc3ccc(Oc4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,577.15
*CC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,364.15
*CC(O)COc1ccc(Cc2ccc(O*)cc2)cc1,416.35
*CC(O)COc1ccc(S(=O)(=O)c2ccc(O*)cc2)cc1,440.65
*OC(F)(F)C(F)(F)C(F)(F)C(*)(F)F,218.15
*CC(CCCCCCCCCC)O*,232.15
*CC(CC(Cl)(Cl)Cl)O*,237.15
*CCC(C)O*,223.15
*CC(C)CO*,218.15
*CC(CC)(CCl)CO*,293.15
*CCOCC(CCl)O*,233.15
*CC(COC(F)(C(F)(F)F)C(F)(F)F)O*,230.15
*CC(O*)C1CC(F)(F)C1(F)F,248.15
*Oc1c(C)cc(*)cc1-c1ccccc1,453.15
*Oc1c(-c2ccccc2)cc(*)cc1-c1ccc(C)cc1,491.15
*Oc1c(-c2ccccc2)cc(*)cc1-c1ccc(C(C)(C)C)cc1,513.15
*Oc1c(-c2ccccc2)cc(*)cc1-c1ccccc1-c1ccccc1,484.15
*Oc1c(-c2ccccc2)cc(*)cc1-c1cccc2ccccc12,507.15
*CC1CC(*)OCO1,341.15
*CC1CC(*)OC(CCC)O1,331.15
*Oc1ccc(CC2(Cc3ccc(*)cc3)c3ccccc3-c3ccccc32)cc1,411.15
*CC(O)COc1ccc(O*)cc1,333.15
*CC(O)COc1ccc(C(C)CC(C)(C)c2ccc(O*)cc2)cc1,348.15
*Oc1ccc(CC(Cc2ccc(*)cc2)(C(=O)OCC)C(=O)OCC)cc1,327.15
*Oc1ccc(CC(C#N)(Cc2ccc(*)cc2)c2ccccc2)cc1,416.15
*Oc1ccc(CC(C#N)(C#N)Cc2ccc(*)cc2)cc1,420.15
*Oc1ccc(-c2ccc(OC(*)(Oc3ccccc3)Oc3ccccc3)cc2)cc1,385.15
*Oc1ccc(-c2ccc(OC(*)(Oc3ccccc3)Oc3ccccc3)c(C)c2)cc1C,398.15
*CC(O)COc1ccc(C2CC(C(C)C)CCC2(C)c2ccc(O*)cc2)cc1,448.15
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(C)=O,333.15
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)CCl,338.15
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)CC,333.15
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)c1ccccc1,338.15
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)c1ccccc1Cl,339.15
*Oc1ccc(C(C)(C)c2ccc(OC(*)(Oc3ccccc3)Oc3ccccc3)cc2)cc1,365.15
*CC(O)COc1ccc(C(C)(C)c2ccc(O*)c(Cl)c2)cc1Cl,358.15
*CC(O)COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(O*)c(Cl)c2)cc1Cl,408.15
*CC(COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(O*)c(Cl)c2)cc1Cl)OC(C)=O,373.15
*CC(O)COc1ccc(C(C)(CC)c2ccc(O*)cc2)cc1,368.15
*CC(O)COc1ccc(C(C)(c2ccccc2)c2ccc(O*)cc2)cc1,388.15
*CC(COc1ccc(C(C)(c2ccccc2)c2ccc(O*)cc2)cc1)OC(C)=O,383.15
*CC(COc1ccc(C(C)(c2ccccc2)c2ccc(O*)cc2)cc1)OC(=O)c1ccccc1,399.15
*CC(COc1ccc(O*)cc1)OC(C)=O,322.15
*CCOCCOCCOc1ccc(/C=C(\C)c2ccc(O*)cc2)cc1,289.15
*CCOCCOCCOCCOc1ccc(/C=C(\C)c2ccc(O*)cc2)cc1,280.65
*OC1CCCCC1*,341.65
*CC(O)COc1ccc(C(C)(C)C2CCC(C)(c3ccc(O*)cc3)CC2)cc1,408.15
*CC(O)COc1ccc(C2(C)CC(C)(C)c3cc(O*)ccc32)cc1,393.15
*CC(O)COc1ccc(C2CCCC(CC)(c3ccc(O*)cc3)C2)cc1,413.15
*CC(COc1ccc(C2CCCC(CC)(c3ccc(O*)cc3)C2)cc1)OC(C)=O,380.15
*Oc1ccc(C(=O)OCCCOC(=O)c2ccc(*)cc2)cc1,330.15
*Oc1ccc(C(=O)OCCCCOC(=O)c2ccc(*)cc2)cc1,311.15
*CCC(=O)NCc1c(C)c(C)c(CNC(=O)CCO*)c(C)c1C,464.15
*CCOCCOCCOCCOC(=O)NCCCCCCNC(=O)O*,256.15
*CCOCCOCCOCCOCCOCCOC(=O)NCCCCCCNC(=O)O*,242.15
*Oc1cccc(Oc2cccc(OC(*)=O)c2)c1,344.15
*c1ccc(Oc2ccc(-c3nnc(*)o3)cc2)cc1,513.15
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5nnc(*)o5)cc4)cc3)cc2)cc1,453.15
*c1ccc(C2(c3ccc(-c4nnc(*)o4)cc3)OC(=O)c3ccccc32)cc1,653.15
*c1ccc(-c2nnc(-c3cccc(-c4nnc(*)o4)c3)o2)cc1,551.15
*CCCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,496.65
*Oc1ccc(/N=N/c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,448.15
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,420.65
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,428.15
*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,448.15
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,433.15
*Oc1ccc(C2(C)CCC(C(C)(C)c3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)CC2)cc1,473.15
*Oc1cccc(S(=O)(=O)c2ccc(*)cc2)c1,448.15
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1,472.85
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(C)(C)c4cc(C)c(*)c(C)c4)cc3C)cc2)cc1,504.45
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(Cl)c4)cc3Cl)cc2)cc1,478.15
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(c4ccccc4)c4ccc(*)cc4)cc3)cc2)cc1,480.15
*Oc1c(-c2ccccc2)cc(*)cc1-c1cccc(C)c1,492.15
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(OCCCCOc5ccc(C(C)(C)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,413.15
*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1,555.15
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,494.15
*Oc1ccc(Oc2ccc(S(=O)(=O)c3ccc(*)cc3)cc2)cc1,483.15
*Oc1ccc(Oc2ccc(Oc3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1,465.15
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(Sc4ccc(*)cc4)cc3)cc2)cc1,448.15
*c1ccc2oc3ccc(S(*)(=O)=O)cc3c2c1,633.15
*c1ccc2oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(S(*)(=O)=O)cc5)cc4)cc3c2c1,563.15
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4CCCC(C(C)c5ccc(*)cc5)C4)cc3)cc2)cc1,503.15
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccccc4)(c4ccccc4)c4ccc(*)cc4)cc3)cc2)cc1,503.15
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(*)cc5)CC5CCC4C5)cc3)cc2)cc1,523.15
*Oc1ccc(S(=O)(=O)c2ccc3ccc(S(=O)(=O)c4ccc(*)cc4)cc3c2)cc1,523.15
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)cc4)C(C)C)cc3)cc2)cc1,473.15
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,478.15
*Oc1ccc(S(=O)(=O)N(C)CCCCN(C)S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,393.15
*CC(CC)(CC)CO*,243.15
*CCOCCOCCOCCOCCOc1ccc(/C=C(\C)c2ccc(O*)cc2)cc1,290.15
*Oc1ccc(S(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,438.15
*CCCCCCCOc1ccc(-c2ccc(O*)c3ccccc23)c2ccccc12,402.65
*CCCCCCOc1ccc(-c2ccc(O*)c3ccccc23)c2ccccc12,382.15
*CCCCCOc1ccc(-c2ccc(O*)c3ccccc23)c2ccccc12,424.15
*CCCCOc1ccc(-c2ccc(O*)c3ccccc23)c2ccccc12,403.15
*CCCOc1ccc(-c2ccc(O*)c3ccccc23)c2ccccc12,455.15
*CCOCCOCCOC(=O)CCCCC(=O)O*,224.15
*CCOCCOCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,293.15
*CCOCCOCCOC(=O)CCCCCC(=O)O*,228.65
*OC(CCl)C(*)CCl,368.15
*CCOCC(=O)O*,260.55
*CCCCCCCC(=O)OCC1(C)COC(*)OC1,247.15
*CCCCCCCC(=O)OCCCCC1COC(*)O1,229.15
*CC(O)CO*,290.15
*CCOCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,290.15
*CCOCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,323.15
*CCOCCOC(=O)c1ccc(C(=O)O*)cc1,295.05
*Oc1cccc(NC(=O)CCCCC(=O)Nc2ccc(*)cc2)c1,433.15
*Oc1ccc(NC(=O)CCCCC(=O)Nc2ccc(*)cc2)cc1,503.15
*Oc1cccc(NC(=O)CCCCCCCC(=O)Nc2ccc(*)cc2)c1,393.15
*Oc1ccc(NC(=O)CCCCCCCC(=O)Nc2ccc(*)cc2)cc1,433.15
*Oc1cccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(*)cc2)c1,383.15
*Oc1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(*)cc2)cc1,423.15
*Oc1cccc(NC(=O)CCCCCC(=O)Nc2ccc(*)cc2)c1,403.15
*Oc1ccc(NC(=O)CCCCCC(=O)Nc2ccc(*)cc2)cc1,453.15
*Oc1cccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(*)cc2)c1,398.15
*Oc1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(*)cc2)cc1,433.15
*Oc1cccc(NC(=O)CCCCCCC(=O)Nc2ccc(*)cc2)c1,413.15
*Oc1ccc(NC(=O)CCCCCCC(=O)Nc2ccc(*)cc2)cc1,453.15
*Oc1cccc(NC(=O)CCCCCCCCCC(=O)Nc2ccc(*)cc2)c1,383.15
*Oc1ccc(NC(=O)CCCCCCCCCC(=O)Nc2ccc(*)cc2)cc1,423.15
*Oc1ccc(C(=O)c2cccc(C(=O)c3ccc(*)c(CC)c3)c2)cc1CC,399.15
*Oc1c(C(C)C)cc(C(=O)c2cccc(C(=O)c3ccc(*)cc3)c2)cc1C(C)C,405.15
*Oc1ccc(C(=O)c2cccc(C(=O)c3ccc(*)c(C(C)C)c3)c2)cc1CC,409.15
*Oc1ccc(C(=O)c2cccc(C(=O)c3ccc(*)c(C(C)C)c3)c2)cc1C,420.15
*Oc1ccc(C(=O)c2ccc(C(=O)c3ccc(*)c(C(C)C)c3)cc2)cc1C,422.15
*c1ccc(-c2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc(*)nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,599.15
